File	Avg_length	Median_length	Char_types	Types	Tokens	TTR	H	ISO_6393
UD_Afrikaans-AfriBooms.txt	5.443	4.0	40	1891	10000	0.1891	8.600968484779955	afr
UD_Akkadian-RIAO.txt	5.134	5.0	45	2244	10000	0.2244	9.20134151001978	akk
UD_Akuntsu-TuDeT.txt	4.279132791327913	4.0	23	219	369	0.5934959349593496	7.396371949894573	aqz
UD_Albanian-TSA.txt	5.287769784172662	5.0	33	474	834	0.5683453237410072	7.873174253202864	sqi
UD_Amharic-ATT.txt	3.7083333333333335	4.0	203	2378	4152	0.5727360308285164	10.459620031256875	amh
UD_Ancient_Greek-PROIEL.txt	4.8752	4.0	107	2971	10000	0.2971	9.481187200984577	grc
UD_Apurina-UFPA.txt	6.514851485148514	6.0	26	222	505	0.4396039603960396	6.92707458513031	apu
UD_Arabic-PADT.txt	4.9264	5.0	66	4677	10000	0.4677	11.073116558410335	ara
UD_Armenian-ArmTDP.txt	5.6701	5.0	58	4345	10000	0.4345	10.685755869293132	hye
UD_Assyrian-AS.txt	3.4986595174262733	3.0	141	253	373	0.67828418230563	7.54437678343328	aii
UD_Bambara-CRB.txt	2.9653	2.0	26	758	10000	0.0758	7.03088317905025	bam
UD_Basque-BDT.txt	6.3952	6.0	39	4824	10000	0.4824	10.912099357087444	eus
UD_Beja-NSC.txt	2.761290322580645	2.0	28	238	930	0.2559139784946236	6.692817169776804	bej
UD_Belarusian-HSE.txt	3.7438	1.0	122	4085	10000	0.4085	9.28996946614726	bel
UD_Bhojpuri-BHTB.txt	2.428643216080402	2.0	383	1665	5970	0.278894472361809	9.163592623234267	bho
UD_Breton-KEB.txt	4.297735760971055	4.0	46	2444	8568	0.2852474323062558	9.213642794092085	bre
UD_Bulgarian-BTB.txt	5.1883	5.0	62	4461	10000	0.4461	10.222718758888364	bul
UD_Buryat-BDT.txt	6.548460798460798	6.0	48	4097	8316	0.4926647426647426	11.240382519609142	bua
UD_Cantonese-HK.txt	1.2963	1.0	964	2554	10000	0.2554	9.525988097486366	yue
UD_Catalan-AnCora.txt	4.8265	4.0	50	3258	10000	0.3258	9.383392938835126	cat
UD_Chinese-GSD.txt	1.7089	2.0	1892	4320	10000	0.432	10.91650013451764	zho
UD_Chukchi-HSE.txt	7.815051311288483	7.0	40	2422	4385	0.5523375142531357	10.415735102570675	ckt
UD_Coptic-Scriptorium.txt	6.0729	6.0	32	4617	10000	0.4617	10.594206512461549	cop
UD_Croatian-SET.txt	5.7513	6.0	43	4043	10000	0.4043	10.417831356088632	hrv
UD_Czech-PDT.txt	5.4562	5.0	54	4802	10000	0.4802	10.997582602513848	ces
UD_Danish-DDT.txt	4.9075	4.0	45	3753	10000	0.3753	9.795155109740817	dan
UD_Dutch-Alpino.txt	5.2904	4.0	36	3510	10000	0.351	9.538361130351555	nld
UD_English-GUM.txt	4.8332	4.0	64	2931	10000	0.2931	9.527158241869428	eng
UD_Erzya-JR.txt	6.1942	6.0	32	4500	10000	0.45	11.124496098903869	myv
UD_Estonian-EDT.txt	6.4668	6.0	42	5449	10000	0.5449	11.39935485841312	est
UD_Faroese-FarPaHC.txt	4.2945	4.0	30	1904	10000	0.1904	8.566448955337515	fao
UD_Finnish-TDT.txt	7.9632	8.0	37	4568	10000	0.4568	11.008480254276648	fin
UD_French-FTB.txt	3.5485	3.0	47	1215	10000	0.1215	7.00261427141643	fra
UD_Frisian_Dutch-Fame.txt	4.214266559399303	3.0	33	1263	3729	0.3386967015285599	8.598582630282495	frs
UD_Galician-CTG.txt	5.3503	5.0	47	3526	10000	0.3526	9.718025553146129	glg
UD_German-HDT.txt	6.157	5.0	40	3607	10000	0.3607	10.051621970320577	deu
UD_Gothic-PROIEL.txt	5.1713	5.0	26	2717	10000	0.2717	9.307253325989448	got
UD_Greek-GDT.txt	5.595	5.0	66	3518	10000	0.3518	9.805600043349148	ell
UD_Guajajara-TuDeT.txt	4.198019801980198	4.0	20	150	505	0.297029702970297	6.372974656745013	gub
UD_Hebrew-HTB.txt	4.6992	5.0	37	5034	10000	0.5034	11.36785711487496	heb
UD_Hindi-HDTB.txt	2.4468	2.0	460	2417	10000	0.2417	9.261174130696496	hin
UD_Hungarian-Szeged.txt	6.1363	6.0	46	4816	10000	0.4816	10.548490238115644	hun
UD_Icelandic-IcePaHC.txt	4.2948	4.0	43	2515	10000	0.2515	9.167713087620925	isl
UD_Indonesian-GSD.txt	5.957	6.0	76	3990	10000	0.399	10.536633062015234	ind
UD_Irish-IDT.txt	5.2322	4.0	39	2759	10000	0.2759	9.345450091893426	gle
UD_Italian-ISDT.txt	5.4504	5.0	42	3350	10000	0.335	9.828833466023314	ita
UD_Japanese-GSD.txt	1.784	2.0	1412	3438	10000	0.3438	9.548395652274545	jpn
UD_Kaapor-TuDeT.txt	4.405982905982906	4.0	34	150	234	0.6410256410256411	6.77342848607133	urb
UD_Kangri-KDTB.txt	2.351179673321234	2.0	377	1044	2204	0.4736842105263157	8.989900434021518	xnr
UD_Karelian-KKPP.txt	6.820398212108898	6.0	40	1395	2461	0.5668427468508737	9.7373122993463	krl
UD_Kazakh-KTB.txt	6.1721419185282524	6.0	55	4359	8371	0.5207263170469478	11.3174209924542	kaz
UD_Khunsari-AHA.txt	2.9375	3.0	52	57	64	0.890625	5.757659765557392	kfm
UD_Kiche-IU.txt	4.5605864037363775	4.0	35	2229	7708	0.2891800726517903	8.89600599595863	quc
UD_Komi_Zyrian-Lattice.txt	5.626907505450015	5.0	50	3444	6422	0.5362815322329493	10.814645411624198	kpv
UD_Korean-Kaist.txt	3.1698	3.0	812	5799	10000	0.5799	11.740960954244787	kor
